"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"SMBK","SmartFinancial Inc","Financial","Banks - Regional","USA",607.28,13.01,56.45%,0.60%,1.51,8.32%,9.01%,2.67,56.78
"TRVG","Trivago NV ADR","Communication Services","Internet Content & Information","Germany",70.48,,31.26%,0.25%,0.91,-12.71%,83.93%,3.00,62.06
"FLYW","Flywire Corp","Technology","Software - Infrastructure","USA",1711.13,,88.57%,4.61%,2.56,13.46%,-19.78%,2.31,2033.76
"PFE","Pfizer Inc","Healthcare","Drug Manufacturers - General","USA",139925.27,14.34,66.97%,2.06%,2.10,1.57%,-12.39%,2.46,55708.42
"STNE","StoneCo Ltd","Technology","Software - Infrastructure","Cayman Islands",5170.16,,72.74%,6.68%,3.52,41.04%,71.84%,1.31,4742.90
"XAIR","Beyond Air Inc","Healthcare","Medical Devices","USA",14.92,,7.51%,2.12%,0.05,-33.80%,-80.82%,1.00,2886.08
"KDP","Keurig Dr Pepper Inc","Consumer Defensive","Beverages - Non-Alcoholic","USA",36301.34,23.02,92.77%,2.29%,1.54,-21.18%,-18.59%,1.80,19332.67
"XPEL","XPEL Inc","Consumer Cyclical","Auto Parts","USA",977.12,20.10,73.60%,7.47%,7.52,1.12%,-9.32%,1.00,248.90
"TILE","Interface Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",1525.16,13.62,102.12%,4.70%,5.97,4.98%,12.39%,1.00,448.11
"KBR","KBR Inc","Industrials","Engineering & Construction","USA",5431.35,13.90,100.83%,3.64%,3.40,-14.20%,-36.44%,1.78,1342.84
"GBFH","GBank Financial Holdings Inc","Financial","Banks - Regional","USA",503.43,27.24,23.61%,6.53%,14.79,-5.76%,23.70%,1.00,39.37
"CMG","Chipotle Mexican Grill","Consumer Cyclical","Restaurants","USA",42273.22,28.17,91.24%,2.09%,1.33,-25.11%,-45.43%,1.65,20588.24
"BROS","Dutch Bros Inc","Consumer Cyclical","Restaurants","USA",9140.63,117.99,83.27%,9.39%,2.81,-20.93%,66.35%,1.30,4124.14
"TGTX","TG Therapeutics Inc","Healthcare","Biotechnology","USA",5400.97,12.24,63.60%,16.66%,11.24,22.05%,26.54%,1.56,2117.61
"NVO","Novo Nordisk ADR","Healthcare","Drug Manufacturers - General","Denmark",163122.66,13.35,8.63%,0.79%,1.75,-0.62%,-56.71%,1.97,15256.97
"AVNW","Aviat Networks Inc","Technology","Communication Equipment","USA",311.09,23.30,73.42%,6.41%,7.26,16.38%,20.00%,1.00,100.87
"PPL","PPL Corp","Utilities","Utilities - Regulated Electric","USA",26896.17,27.34,84.93%,4.74%,6.34,0.00%,15.24%,1.88,5519.15
"NNN","NNN REIT Inc","Real Estate","REIT - Retail","USA",7519.18,19.08,90.57%,2.68%,3.90,-5.01%,-8.23%,3.00,1285.82
