"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"RMCO","Royalty Management Holding Corp","Financial","Asset Management","USA",51.38,,1.56%,1.10%,0.65,158.51%,257.94%,1.00,105.30
"PYPD","Polypid Ltd","Healthcare","Biotechnology","Israel",61.36,,21.18%,0.66%,0.81,13.20%,12.89%,1.00,71.15
"PLUT","Plutus Financial Group Ltd","Financial","Capital Markets","USA",,,,,0.77,42.14%,,,27.94
"MAMK","MaxsMaking Inc","Industrials","Conglomerates","China",30.44,269.74,,10.15%,0.05,54.14%,,,342.56
"ANIX","Anixa Biosciences Inc","Healthcare","Biotechnology","USA",140.19,,16.38%,1.60%,3.04,41.50%,7.28%,1.00,164.52
"BRBS","Blue Ridge Bankshares Inc (VA)","Financial","Banks - Regional","USA",409.04,100.45,33.99%,3.49%,5.44,30.21%,51.54%,,361.81
"ENTO","Entero Therapeutics Inc","Healthcare","Biotechnology","USA",7.24,,2.50%,11.33%,0.09,261.56%,162.57%,1.00,1792.69
"ABUS","Arbutus Biopharma Corp","Healthcare","Biotechnology","USA",891.40,,61.72%,6.61%,8.99,42.20%,14.81%,1.50,1097.43
"ADCT","Adc Therapeutics SA","Healthcare","Biotechnology","Switzerland",524.24,,58.95%,7.23%,7.30,73.23%,52.29%,1.00,872.76
"ALMS","Alumis Inc","Healthcare","Biotechnology","USA",492.22,,47.95%,3.14%,3.42,14.53%,-60.55%,1.12,616.77
"CURI","CuriosityStream Inc","Communication Services","Broadcasting","USA",276.90,,21.44%,5.72%,3.63,1.70%,88.98%,1.00,618.38
"MDXH","MDxHealth SA","Healthcare","Diagnostics & Research","Belgium",240.06,,34.01%,0.07%,0.13,99.59%,133.17%,1.00,203.40
"POM","Pomdoctor Ltd. ADR","Healthcare","Pharmaceutical Retailers","China",21.39,,,,0.04,,,,3104.06
"GALT","Galectin Therapeutics Inc","Healthcare","Biotechnology","USA",333.12,,16.26%,18.95%,26.86,42.47%,108.84%,1.00,312.22
"LTRX","Lantronix Inc","Technology","Communication Equipment","USA",206.18,,27.57%,1.26%,0.79,78.57%,29.31%,1.00,467.34
"MNKD","Mannkind Corp","Healthcare","Biotechnology","USA",1708.05,50.93,55.60%,8.44%,5.45,48.45%,-18.38%,1.00,4612.56
"NUAI","New Era Energy & Digital Inc","Technology","Software - Infrastructure","USA",296.55,,2.57%,3.49%,0.03,1246.48%,-50.00%,,24522.10
"NEXA","Nexa Resources S.A","Basic Materials","Other Industrial Metals & Mining","Luxembourg",754.90,,1.05%,0.16%,1.23,22.06%,-25.96%,3.38,56.32
"AREN","Arena Group Holdings Inc","Communication Services","Internet Content & Information","USA",282.42,2.28,7.47%,4.84%,1.72,-9.98%,788.06%,1.00,247.31
"NEPH","Nephros Inc","Healthcare","Medical Instruments & Supplies","USA",63.28,47.80,45.77%,0.07%,0.10,74.56%,332.60%,1.00,64.97
"SVCO","Silvaco Group Inc","Technology","Software - Application","USA",193.08,,22.93%,11.43%,5.82,44.43%,-3.71%,1.00,134.67
"CXDO","Crexendo Inc","Communication Services","Telecom Services","USA",195.80,64.71,24.64%,2.54%,2.42,22.45%,13.07%,1.00,156.66
"NGL","NGL Energy Partners LP","Energy","Oil & Gas Midstream","USA",837.40,,38.97%,3.79%,7.21,59.37%,60.54%,2.00,545.37
"OIS","Oil States International, Inc","Energy","Oil & Gas Equipment & Services","USA",422.93,62.15,85.69%,2.83%,2.85,43.03%,60.46%,1.75,555.90
"AENT","Alliance Entertainment Holding Corporation","Communication Services","Entertainment","USA",359.25,23.83,47.03%,8.77%,4.41,43.00%,114.94%,1.00,60.91
"NGD","New Gold Inc","Basic Materials","Gold","Canada",5621.07,22.73,56.59%,2.15%,0.99,66.67%,148.25%,1.80,16402.74
"RLAY","Relay Therapeutics Inc","Healthcare","Biotechnology","USA",1281.02,,78.63%,16.85%,12.65,121.13%,23.22%,1.42,1733.25
"BIRD","Allbirds Inc","Consumer Cyclical","Apparel Retail","USA",61.50,,22.07%,16.94%,14.39,-20.53%,-35.91%,2.33,59.08
"ARCO","Arcos Dorados Holdings Inc","Consumer Cyclical","Restaurants","USA",1596.82,12.27,42.41%,3.39%,3.10,15.90%,-18.32%,1.33,1325.19
"TENX","Tenax Therapeutics Inc","Healthcare","Biotechnology","USA",34.59,,78.86%,19.75%,9.91,21.86%,55.65%,1.00,76.15
"AMCX","AMC Networks Inc","Communication Services","Entertainment","USA",336.66,,76.49%,15.36%,8.72,37.83%,-6.05%,3.62,546.66
"OMER","Omeros Corporation","Healthcare","Biotechnology","USA",530.84,,42.90%,19.87%,3.97,116.07%,83.10%,1.80,3246.67
"HYMC","Hycroft Mining Holding Corporation","Basic Materials","Gold","USA",640.44,,10.03%,4.12%,1.80,127.95%,210.20%,,1202.70
"GPRK","Geopark Limited","Energy","Oil & Gas E&P","Colombia",417.81,9.82,33.48%,5.38%,1.60,27.43%,0.28%,1.80,1185.12
"WVE","Wave Life Sciences Ltd","Healthcare","Biotechnology","Singapore",1325.64,,83.61%,10.33%,5.57,-3.48%,-44.43%,1.19,2359.95
"SGMT","Sagimet Biosciences Inc","Healthcare","Biotechnology","USA",262.89,,29.57%,10.53%,4.65,2.79%,41.57%,1.00,592.20
"SHIP","Seanergy Maritime Holdings Corp","Industrials","Marine Shipping","Greece",180.60,11.42,9.05%,2.38%,2.52,26.50%,-10.19%,1.00,128.03
"THH","TryHard Holdings Ltd","Industrials","Specialty Business Services","Japan",447.95,,,0.44%,0.18,,,,499.17
"FOLD","Amicus Therapeutics Inc","Healthcare","Biotechnology","USA",2758.74,,103.03%,6.29%,3.94,41.61%,-22.31%,1.20,4804.36
"FTCI","FTC Solar Inc","Technology","Solar","USA",135.06,,4.57%,10.38%,13.91,51.84%,42.77%,2.33,77.15
"SSSS","SuRo Capital Corp","Financial","Asset Management","USA",221.93,4.79,21.87%,1.23%,1.28,12.33%,103.73%,1.00,209.75
"LUXE","LuxExperience B.V. ADR","Consumer Cyclical","Luxury Goods","Germany",833.04,2.00,22.85%,,7.45,28.88%,37.79%,2.50,321.29
"ARVN","Arvinas Inc","Healthcare","Biotechnology","USA",726.10,,86.49%,11.62%,3.46,33.29%,-63.53%,2.28,2158.49
"LXU","LSB Industries, Inc","Basic Materials","Chemicals","USA",712.88,,59.00%,3.59%,4.29,31.26%,12.87%,1.80,407.13
