"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"LTRX","Lantronix Inc","Technology","Communication Equipment","USA",205.06,,31.91%,0.73%,0.57,10.85%,81.85%,1.00,385.09
"NPT","Texxon Holding Ltd","Consumer Cyclical","Specialty Retail","China",115.56,,,0.03%,0.03,,,,169.60
"NEPH","Nephros Inc","Healthcare","Medical Instruments & Supplies","USA",55.58,37.87,47.19%,0.07%,0.09,24.52%,239.61%,1.00,73.66
"YDDL","One and one Green Technologies. Inc","Industrials","Waste Management","Philippines",285.12,,,1.36%,0.17,,,,660.02
"SPRU","Spruce Power Holding Corporation","Technology","Solar","USA",97.39,,14.88%,10.35%,3.66,248.05%,133.04%,,376.04
"RES","RPC, Inc","Energy","Oil & Gas Equipment & Services","USA",1186.69,24.44,41.29%,16.06%,10.71,12.55%,-15.14%,2.80,1508.00
"MNKD","Mannkind Corp","Healthcare","Biotechnology","USA",1667.40,57.58,57.29%,7.36%,4.74,-5.40%,-17.48%,1.00,4631.01
"RAIN","Rain Enhancement Technologies Holdco Inc","Industrials","Pollution & Treatment Controls","USA",44.55,,8.54%,3.02%,1.15,24.20%,-51.30%,,69.84
"INNV","InnovAge Holding Corp","Healthcare","Medical Care Facilities","USA",742.18,,12.10%,1.63%,2.99,48.24%,14.68%,3.67,113.87
"ILPT","Industrial Logistics Properties Trust","Real Estate","REIT - Industrial","USA",372.62,,45.68%,1.77%,3.08,-6.05%,48.28%,2.00,303.44
"BRSP","BrightSpire Capital Inc","Real Estate","REIT - Mortgage","USA",731.69,,70.14%,2.86%,5.28,-1.91%,-10.62%,2.50,685.63
"ONTF","ON24 Inc","Technology","Software - Application","USA",239.74,,74.35%,2.72%,6.39,1.98%,-11.54%,3.00,151.09
"AMPY","Amplify Energy Corp","Energy","Oil & Gas E&P","USA",234.36,,39.63%,11.63%,2.68,38.85%,-12.14%,1.00,1381.12
"UWMC","UWM Holdings Corporation","Financial","Mortgage Finance","USA",9375.33,,70.26%,14.85%,3.47,5.02%,-8.58%,2.67,9300.74
"KVHI","KVH Industries, Inc","Communication Services","Telecom Services","USA",117.63,,31.97%,0.48%,1.00,4.89%,9.87%,1.00,54.95
"OBE","Obsidian Energy Ltd","Energy","Oil & Gas E&P","Canada",413.46,,26.40%,9.48%,17.63,-0.65%,10.39%,2.50,327.29
"TOPS","Top Ships Inc","Energy","Oil & Gas Midstream","Greece",28.50,2.67,1.34%,1.83%,10.03,11.80%,-9.67%,1.00,7.65
"AQST","Aquestive Therapeutics Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",756.42,,51.39%,16.81%,5.72,61.88%,27.05%,1.10,3354.44
"NRT","North European Oil Royalty Trust","Energy","Oil & Gas E&P","USA",57.16,10.33,5.26%,1.30%,2.19,22.20%,52.08%,,52.76
"RLGT","Radiant Logistics, Inc","Industrials","Integrated Freight & Logistics","USA",293.98,20.13,54.26%,1.87%,3.16,-1.72%,-17.17%,1.00,210.89
"OIS","Oil States International, Inc","Energy","Oil & Gas Equipment & Services","USA",379.98,16.96,89.23%,2.27%,2.30,14.80%,15.85%,1.75,543.60
"AGCC","Agencia Comercial Spirits Ltd","Consumer Defensive","Beverages - Wineries & Distilleries","Taiwan",226.15,,,0.22%,0.18,,,,237.06
"CFFN","Capitol Federal Financial","Financial","Banks - Regional","USA",875.24,12.70,76.63%,3.00%,5.19,3.43%,-2.35%,3.00,703.21
"ABL","Abacus Global Management Inc","Financial","Insurance - Life","USA",655.92,85.92,30.59%,18.72%,8.68,-4.28%,-14.19%,1.00,800.87
"HLX","Helix Energy Solutions Group Inc","Energy","Oil & Gas Equipment & Services","USA",1001.62,24.11,86.76%,2.62%,2.54,4.29%,-37.06%,2.00,1411.81
"KRNY","Kearny Financial Corp","Financial","Banks - Regional","USA",450.59,14.82,64.81%,1.36%,2.05,3.26%,-13.75%,2.00,380.97
"WYY","Widepoint Corp","Technology","Information Technology Services","USA",69.14,,13.64%,0.30%,0.41,41.78%,29.68%,1.00,60.06
"BHC","Bausch Health Companies Inc","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",2612.17,7.27,65.22%,2.03%,3.04,-8.20%,-10.65%,3.14,2193.71
"LAW","CS Disco Inc","Technology","Software - Application","USA",451.19,,29.60%,1.83%,2.42,35.71%,24.48%,2.40,192.66
"VLRS","Controladora Vuela Cia De Aviacion ADR","Industrials","Airlines","Mexico",844.51,,19.56%,3.24%,5.86,20.10%,-3.03%,1.73,520.10
"MTA","Metalla Royalty and Streaming Ltd","Basic Materials","Other Precious Metals & Mining","Canada",693.27,,22.39%,1.17%,1.15,30.94%,151.34%,1.40,744.90
"UMC","United Micro Electronics ADR","Technology","Semiconductors","Taiwan",18909.79,14.74,5.32%,2.01%,6.87,13.75%,9.93%,3.67,7360.35
"BVS","Bioventus Inc","Healthcare","Medical Devices","USA",629.00,67.68,54.17%,4.09%,6.17,5.26%,-38.06%,1.00,304.70
"MEI","Methode Electronics, Inc","Technology","Electronic Components","USA",272.58,,92.47%,4.06%,4.04,-0.51%,-27.87%,2.33,336.82
"TH","Target Hospitality Corp","Industrials","Specialty Business Services","USA",791.25,,36.28%,8.72%,6.54,-11.05%,-5.03%,2.00,433.38
"GNL","Global Net Lease Inc","Real Estate","REIT - Diversified","USA",1806.47,,71.09%,3.56%,5.24,5.51%,8.85%,2.00,1329.31
"GPRK","Geopark Limited","Energy","Oil & Gas E&P","Colombia",424.33,12.74,37.95%,4.53%,1.05,25.88%,-4.28%,1.40,1329.42
"PAL","Proficient Auto Logistics Inc","Industrials","Integrated Freight & Logistics","USA",234.33,,68.79%,6.32%,6.71,9.07%,-16.63%,1.75,204.18
"YEXT","Yext Inc","Technology","Software - Infrastructure","USA",1043.81,,64.79%,3.41%,3.78,-5.57%,1.68%,1.00,899.66
"AMCX","AMC Networks Inc","Communication Services","Entertainment","USA",388.70,,75.54%,15.06%,11.59,23.86%,-2.51%,3.50,404.75
"RETL","Direxion Daily Retail Bull 3x Shares","Financial","Exchange Traded Fund","USA",,,,,0.57,-5.74%,-18.49%,,370.63
"LXU","LSB Industries, Inc","Basic Materials","Chemicals","USA",661.17,,59.55%,3.11%,3.79,9.27%,5.27%,2.00,400.76
"ECVT","Ecovyst Inc","Basic Materials","Specialty Chemicals","USA",1052.40,,103.84%,4.64%,3.95,1.99%,15.37%,1.50,1321.13
"BDRY","Breakwave Dry Bulk Shipping ETF","Financial","Exchange Traded Fund","USA",,,,,1.62,16.46%,26.05%,,153.44
"MLCO","Melco Resorts & Entertainment Ltd ADR","Consumer Cyclical","Resorts & Casinos","Hong Kong",3668.30,35.73,30.73%,1.23%,1.95,-6.10%,57.02%,1.82,2469.26
"AHCO","AdaptHealth Corp","Healthcare","Medical Devices","USA",1320.39,17.89,76.50%,10.84%,9.71,6.56%,-2.01%,1.62,994.20
"EC","Ecopetrol SA ADR","Energy","Oil & Gas Integrated","Colombia",20455.61,7.54,1.00%,0.71%,7.07,6.08%,24.69%,3.27,2075.19
