"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"DIBS","1stdibs.com Inc","Consumer Cyclical","Internet Retail","USA",183.81,,42.30%,1.12%,1.51,87.31%,32.28%,1.00,177.39
"YQ","17 Education & Technology Group Inc ADR","Consumer Defensive","Education & Training Services","China",33.01,,1.40%,0.22%,0.34,153.27%,180.00%,,41.10
"ALDX","Aldeyra Therapeutics Inc","Healthcare","Biotechnology","USA",314.65,,65.77%,9.11%,7.52,-11.21%,9.87%,1.00,704.52
"INNV","InnovAge Holding Corp","Healthcare","Medical Care Facilities","USA",721.83,,12.10%,1.15%,2.32,37.11%,13.19%,3.67,103.74
"MPW","Medical Properties Trust Inc","Real Estate","REIT - Healthcare Facilities","USA",3199.98,,56.17%,31.13%,18.28,23.15%,24.88%,3.30,8450.27
"AMPY","Amplify Energy Corp","Energy","Oil & Gas E&P","USA",219.78,,39.63%,11.53%,2.70,36.09%,-18.22%,1.00,1355.66
"STGW","Stagwell Inc","Communication Services","Advertising Agencies","USA",1384.13,71.58,38.75%,7.28%,3.19,-1.96%,-27.76%,1.50,2373.97
"TLSI","TriSalus Life Sciences Inc","Healthcare","Medical Devices","USA",277.30,,19.42%,2.07%,5.38,8.82%,36.36%,1.00,119.46
"XWIN","XMax Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",233.64,,1.25%,2.09%,0.69,177.61%,829.85%,,1244.41
"TCGL","TechCreate Group Ltd","Technology","Software - Application","Singapore",100.68,,,1.02%,0.06,,,,621.39
"PEPG","PepGen Inc","Healthcare","Biotechnology","USA",398.05,,78.21%,3.90%,0.68,355.91%,31.59%,1.50,3403.50
"CIA","Citizens, Inc","Financial","Insurance - Life","USA",291.72,27.15,26.06%,9.44%,32.30,8.01%,24.73%,1.00,130.41
"KVHI","KVH Industries, Inc","Communication Services","Telecom Services","USA",117.63,,31.97%,0.67%,1.39,4.70%,16.02%,1.00,55.67
"VIR","Vir Biotechnology Inc","Healthcare","Biotechnology","USA",851.45,,54.23%,10.29%,6.54,37.84%,-9.20%,1.20,1464.73
"OBE","Obsidian Energy Ltd","Energy","Oil & Gas E&P","Canada",414.80,,26.40%,9.15%,17.19,2.66%,6.37%,2.50,323.81
"DLHC","DLH Holdings Corp","Industrials","Specialty Business Services","USA",89.34,19.60,65.99%,1.89%,2.76,12.30%,-25.54%,1.00,83.14
"AHMA","Ambitions Enterprise Management Co LLC","Consumer Cyclical","Travel Services","United Arab Emirates",184.08,709.09,,0.76%,0.04,,,,372.28
"IMPP","Imperial Petroleum Inc","Energy","Oil & Gas Midstream","Greece",221.26,5.91,20.69%,13.35%,5.66,93.60%,84.06%,1.00,516.68
"CFFN","Capitol Federal Financial","Financial","Banks - Regional","USA",859.22,12.37,76.63%,2.71%,4.85,0.78%,-2.85%,3.00,683.33
"LFST","LifeStance Health Group Inc","Healthcare","Medical Care Facilities","USA",2524.61,,40.27%,4.37%,3.53,20.19%,-10.11%,1.22,1977.53
"SVM","Silvercorp Metals Inc","Basic Materials","Silver","Canada",1473.87,59.20,47.34%,8.85%,3.00,43.25%,87.92%,1.17,6237.50
"IHS","IHS Holding Ltd","Real Estate","Real Estate Services","United Kingdom",2234.06,4.80,25.37%,0.19%,0.60,-8.59%,140.14%,2.00,513.75
"LAW","CS Disco Inc","Technology","Software - Application","USA",421.81,,29.60%,1.84%,2.61,31.32%,24.08%,2.40,179.46
"GNT","GAMCO Natural Resources, Gold & Income Trust","Financial","Closed-End Fund - Equity","USA",114.36,5.15,31.37%,0.24%,0.37,5.85%,23.43%,,104.00
"ADAM","Adamas Trust Inc","Real Estate","REIT - Mortgage","USA",651.12,38.15,56.53%,2.49%,3.38,0.70%,24.31%,2.20,615.96
"NGD","New Gold Inc","Basic Materials","Gold","Canada",5739.83,23.21,58.64%,2.47%,0.92,26.97%,160.79%,2.14,20278.50
"NMR","Nomura Holdings Inc. ADR","Financial","Capital Markets","Japan",21386.02,8.97,2.41%,0.04%,2.13,-0.41%,22.32%,2.67,612.41
"KODK","Eastman Kodak Co","Industrials","Specialty Business Services","USA",705.64,,38.65%,11.10%,5.15,25.99%,33.33%,,1327.69
"EHLD","Euroholdings Ltd","Industrials","Marine Shipping","Greece",20.83,5.52,0.91%,0.63%,1.49,3.04%,,,4.47
"UMC","United Micro Electronics ADR","Technology","Semiconductors","Taiwan",18683.77,14.57,5.32%,2.07%,7.25,10.39%,9.41%,3.60,7173.98
"SLSR","Solaris Resources Inc","Basic Materials","Other Precious Metals & Mining","Canada",1243.12,,32.57%,1.52%,20.29,38.96%,146.63%,1.00,68.41
"KYTX","Kyverna Therapeutics Inc","Healthcare","Biotechnology","USA",328.03,,30.90%,12.47%,4.09,98.15%,81.80%,1.00,659.08
"IMRX","Immuneering Corp","Healthcare","Biotechnology","USA",483.63,,41.88%,16.16%,3.99,26.52%,267.16%,1.00,1933.78
"TTI","Tetra Technologies, Inc","Industrials","Conglomerates","USA",1025.84,8.34,79.72%,4.24%,2.30,70.82%,93.20%,1.00,2321.67
"MYGN","Myriad Genetics, Inc","Healthcare","Diagnostics & Research","USA",720.54,,97.85%,8.08%,5.63,33.05%,-49.48%,3.00,1272.81
"CMCM","Cheetah Mobile Inc ADR","Communication Services","Internet Content & Information","China",81.74,,3.38%,0.19%,0.36,29.34%,68.59%,1.50,55.08
"DMAC","DiaMedica Therapeutics Inc","Healthcare","Biotechnology","USA",416.62,,24.90%,16.76%,10.34,32.34%,99.00%,1.00,398.37
"LILA","Liberty Latin America Ltd","Communication Services","Telecom Services","USA",1693.24,,14.60%,1.98%,1.97,3.47%,18.25%,2.00,331.30
"LILAK","Liberty Latin America Ltd","Communication Services","Telecom Services","USA",1688.98,,54.07%,4.67%,6.43,1.69%,20.77%,1.80,935.78
"KZIA","Kazia Therapeutics Limited ADR","Healthcare","Biotechnology","Australia",13.69,,11.52%,1.19%,0.03,4.58%,-69.88%,1.00,658.44
"ECVT","Ecovyst Inc","Basic Materials","Specialty Chemicals","USA",976.00,,103.84%,4.62%,3.99,-6.65%,7.00%,1.50,1302.66
"HSHP","Himalaya Shipping Ltd","Industrials","Marine Shipping","Bermuda",400.80,80.69,23.56%,1.94%,3.43,11.67%,20.42%,1.67,145.77
"DSGN","Design Therapeutics Inc","Healthcare","Biotechnology","USA",492.17,,42.74%,5.91%,6.87,59.70%,57.66%,1.67,269.14
"NG","Novagold Resources Inc","Basic Materials","Gold","USA",3540.29,,65.31%,4.05%,3.21,32.62%,143.02%,1.00,3839.06
"TRT","Trio-Tech International","Technology","Semiconductor Equipment & Materials","USA",37.89,147.13,30.58%,0.91%,1.26,65.90%,28.69%,,19.36
"EHAB","Enhabit Inc","Healthcare","Medical Care Facilities","USA",441.29,,92.59%,4.24%,4.69,9.82%,16.89%,2.60,397.98
"ONDS","Ondas Holdings Inc","Technology","Communication Equipment","USA",3212.97,,30.46%,13.21%,0.69,75.45%,1126.44%,1.38,69640.70
"AMCX","AMC Networks Inc","Communication Services","Entertainment","USA",382.60,,75.53%,15.38%,11.73,22.94%,-8.15%,3.50,408.32
"DRH","Diamondrock Hospitality Co","Real Estate","REIT - Hotel & Motel","USA",1809.94,33.87,106.79%,9.01%,5.49,5.62%,0.75%,2.42,3298.27
"DAWN","Day One Biopharmaceuticals Inc","Healthcare","Biotechnology","USA",911.76,,72.18%,12.33%,4.96,19.03%,-34.80%,1.22,1826.78
"AVAH","Aveanna Healthcare Holdings Inc","Healthcare","Medical Care Facilities","USA",1888.56,25.11,25.74%,6.19%,2.96,17.86%,56.67%,2.20,1440.18
"FSM","Fortuna Mining Corp","Basic Materials","Gold","Canada",2784.13,12.26,75.28%,7.55%,1.33,20.29%,87.01%,2.00,17221.66
"BDRY","Breakwave Dry Bulk Shipping ETF","Financial","Exchange Traded Fund","USA",,,,,1.57,6.86%,19.91%,,154.79
"THH","TryHard Holdings Ltd","Industrials","Specialty Business Services","Japan",465.47,,0.22%,0.15%,0.08,,,,374.00
"LEG","Leggett & Platt, Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",1262.26,5.80,82.40%,5.71%,4.30,-5.38%,-17.38%,3.00,1752.30
"REPL","Replimune Group Inc","Healthcare","Biotechnology","USA",736.58,,100.35%,22.52%,3.18,65.32%,-16.38%,1.50,5061.53
"CYRX","CryoPort Inc","Industrials","Integrated Freight & Logistics","USA",475.65,,93.95%,6.57%,4.67,8.08%,44.60%,1.22,672.48
"ALGS","Aligos Therapeutics Inc","Healthcare","Biotechnology","USA",58.55,,43.09%,4.83%,2.67,-13.34%,-47.72%,1.00,85.10
"DUOT","Duos Technologies Group Inc","Technology","Software - Application","USA",195.99,,39.20%,5.09%,2.67,48.38%,84.62%,1.00,332.06
"OMER","Omeros Corporation","Healthcare","Biotechnology","USA",691.99,,46.47%,17.85%,3.60,122.83%,61.86%,1.80,3374.24
"PERI","Perion Network Ltd","Communication Services","Internet Content & Information","Israel",440.02,,51.08%,1.23%,1.82,6.20%,16.03%,2.00,292.82
"ALLT","Allot Ltd","Technology","Software - Infrastructure","Israel",438.94,476.21,76.26%,3.13%,2.26,24.33%,154.81%,1.00,470.39
"PAGS","PagSeguro Digital Ltd","Technology","Software - Infrastructure","Brazil",3243.35,7.69,39.34%,7.34%,3.21,16.58%,34.07%,1.93,4770.13
"MTEX","Mannatech Inc","Consumer Defensive","Food Distribution","USA",18.70,,11.64%,1.96%,0.61,7.19%,22.54%,,30.98
"AHCO","AdaptHealth Corp","Healthcare","Medical Devices","USA",1335.28,18.09,76.50%,10.92%,9.96,7.06%,1.44%,1.62,977.02
"FOLD","Amicus Therapeutics Inc","Healthcare","Biotechnology","USA",3051.40,,101.91%,5.64%,3.45,31.52%,3.13%,1.20,4940.63
"AFRI","Forafric Global PLC","Consumer Defensive","Farm Products","United Kingdom",268.21,,1.99%,4.34%,27.36,14.60%,-1.87%,,8.65
"PSNL","Personalis Inc","Healthcare","Diagnostics & Research","USA",887.16,,47.47%,13.21%,5.69,104.71%,188.73%,1.29,1232.76
"LXEO","Lexeo Therapeutics Inc","Healthcare","Biotechnology","USA",729.15,,75.64%,8.60%,4.55,104.29%,63.24%,1.10,1139.21
"SGML","Sigma Lithium Corporation","Basic Materials","Other Industrial Metals & Mining","Brazil",1111.69,,81.33%,9.99%,1.95,65.95%,-30.91%,1.50,5428.63
