"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"SMG","Scotts Miracle-Gro Company","Basic Materials","Agricultural Inputs","USA",3234.51,72.98,77.57%,7.51%,4.95,-6.59%,-37.52%,1.78,666.00
"AMCR","Amcor Plc","Consumer Cyclical","Packaging & Containers","Switzerland",18628.46,22.37,73.36%,3.26%,3.07,-16.29%,-21.35%,1.76,24437.20
"F","Ford Motor Co","Consumer Cyclical","Auto Manufacturers","USA",52238.72,11.24,62.26%,4.43%,1.97,16.22%,30.34%,2.92,87692.40
"SOFI","SoFi Technologies Inc","Financial","Credit Services","USA",35644.54,54.35,53.69%,8.64%,1.44,36.19%,172.37%,2.88,69457.40
"ET","Energy Transfer LP","Energy","Oil & Gas Midstream","USA",58046.64,13.05,29.59%,0.99%,2.26,-4.03%,2.92%,1.33,13241.21
"TFPM","Triple Flag Precious Metals Corp","Basic Materials","Other Precious Metals & Mining","Canada",5742.76,27.61,86.00%,0.75%,2.28,4.47%,63.40%,1.82,657.43
"SKWD","Skyward Specialty Insurance Group Inc","Financial","Insurance - Property & Casualty","USA",1895.99,13.86,90.78%,3.51%,2.63,-4.80%,7.16%,1.67,474.43
"SBGI","Sinclair Inc","Communication Services","Broadcasting","USA",949.28,17.06,46.20%,8.19%,6.14,10.32%,-21.17%,3.00,519.12
"SLGN","Silgan Holdings Inc","Consumer Cyclical","Packaging & Containers","USA",4210.18,13.37,77.08%,9.42%,6.29,-15.59%,-25.25%,1.27,1209.87
"KVUE","Kenvue Inc","Consumer Defensive","Household & Personal Products","USA",31093.47,21.81,102.44%,1.51%,0.85,-25.41%,-28.60%,2.53,34229.70
"FFBC","First Financial Bancorp","Financial","Banks - Regional","USA",2294.31,8.88,79.94%,2.65%,4.98,1.74%,-6.63%,2.29,502.68
"VRE","Veris Residential Inc","Real Estate","REIT - Residential","USA",1393.92,22.99,94.98%,4.32%,6.19,5.00%,-7.27%,2.33,631.62
"CUZ","Cousins Properties Inc","Real Estate","REIT - Office","USA",4346.95,74.63,101.52%,4.49%,5.10,-4.25%,-13.68%,1.91,1465.62
"ASB","Associated Banc-Corp","Financial","Banks - Regional","USA",4214.43,27.38,85.26%,2.72%,3.00,6.81%,7.81%,2.55,1489.50
"SIRI","Sirius XM Holdings Inc","Communication Services","Entertainment","USA",7452.06,7.98,75.74%,7.52%,6.79,3.85%,-19.96%,3.06,3655.90
"UVV","Universal Corp","Consumer Defensive","Tobacco","USA",1296.57,12.67,81.27%,3.64%,4.03,0.85%,1.98%,,215.23
"UBS","UBS Group AG","Financial","Banks - Diversified","Switzerland",121601.05,17.26,44.93%,0.32%,5.27,-1.46%,25.29%,2.57,1782.64
"CBL","CBL& Associates Properties, Inc","Real Estate","REIT - Retail","USA",951.19,14.71,79.09%,3.44%,8.36,9.35%,20.41%,1.00,111.71
"CIX","Compx International, Inc","Industrials","Security & Protection Services","USA",273.57,14.73,7.54%,2.75%,6.12,-16.63%,-18.27%,,6.77
"PFE","Pfizer Inc","Healthcare","Drug Manufacturers - General","USA",139925.27,14.34,66.97%,2.06%,2.10,1.57%,-12.39%,2.46,55708.42
"HRB","H&R Block Inc","Consumer Cyclical","Personal Services","USA",6467.56,11.30,96.44%,9.59%,7.66,-8.29%,-15.09%,3.00,1579.25
"VZ","Verizon Communications Inc","Communication Services","Telecom Services","USA",167349.91,8.46,67.90%,2.31%,4.20,-7.59%,-4.04%,2.36,23201.68
"ARE","Alexandria Real Estate Equities Inc","Real Estate","REIT - Office","USA",9413.79,,97.73%,2.76%,2.43,-26.94%,-50.87%,2.47,1944.13
"NLY","Annaly Capital Management Inc","Real Estate","REIT - Mortgage","USA",14821.78,10.05,56.68%,1.45%,1.37,5.44%,14.45%,1.67,7194.26
"GLXY","Galaxy Digital Inc","Financial","Capital Markets","USA",6002.52,,58.46%,10.46%,2.15,11.93%,158.44%,1.15,9090.76
"QQQI","NEOS Nasdaq 100 High Income ETF","Financial","Exchange Traded Fund","USA",,,,,0.17,4.00%,8.16%,,3908.64
"AGNC","AGNC Investment Corp","Real Estate","REIT - Mortgage","USA",10984.69,15.48,43.48%,,2.74,8.82%,9.99%,1.77,19915.47
"ABR","Arbor Realty Trust Inc","Real Estate","REIT - Mortgage","USA",1872.96,12.23,60.23%,24.23%,17.60,-18.62%,-35.51%,3.50,2583.89
"NETL","Colterpoint Net Lease Real Estate ETF","Financial","Exchange Traded Fund","USA",,,,,1.79,-0.58%,-5.27%,,5.76
"SCHD","Schwab US Dividend Equity ETF","Financial","Exchange Traded Fund","USA",,,,,0.12,-0.67%,-5.44%,,16607.00
"ENB","Enbridge Inc","Energy","Oil & Gas Midstream","Canada",101525.01,22.90,52.77%,0.86%,5.42,-1.10%,15.19%,2.36,3459.70
"PECO","Phillips Edison & Company Inc","Real Estate","REIT - Retail","USA",4725.62,55.92,85.94%,2.83%,3.84,1.46%,-9.74%,2.08,921.42
"PFLT","PennantPark Floating Rate Capital Ltd","Financial","Asset Management","USA",908.83,10.84,22.50%,2.03%,1.70,-11.92%,-17.48%,1.75,1168.91
"TRNO","Terreno Realty Corp","Real Estate","REIT - Industrial","USA",5992.53,23.09,107.91%,5.20%,7.36,6.17%,-3.16%,2.18,713.83
"ACHR","Archer Aviation Inc","Industrials","Aerospace & Defense","USA",6172.90,,54.41%,13.90%,1.64,-2.35%,191.77%,1.43,45988.30
