"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"CRVS","Corvus Pharmaceuticals Inc","Healthcare","Biotechnology","USA",592.99,,37.35%,16.21%,10.32,58.81%,-9.77%,1.14,856.22
"HYMC","Hycroft Mining Holding Corporation","Basic Materials","Gold","USA",651.77,,15.42%,4.12%,1.69,112.40%,254.63%,,1276.25
"OPEN","Opendoor Technologies Inc","Real Estate","Real Estate Services","USA",6236.79,,49.17%,26.09%,0.62,233.47%,331.55%,3.50,261082.90
"AMCX","AMC Networks Inc","Communication Services","Entertainment","USA",352.28,,72.20%,15.36%,10.20,12.00%,-2.75%,3.38,467.30
"OCC","Optical Cable Corp","Technology","Communication Equipment","USA",73.89,,16.98%,0.27%,0.16,57.77%,247.08%,,91.58
"SGMT","Sagimet Biosciences Inc","Healthcare","Biotechnology","USA",260.00,,30.53%,10.48%,4.80,-12.46%,35.49%,1.00,572.88
"MSTZ","T-Rex 2X Inverse MSTR Daily Target ETF","Financial","Exchange Traded Fund","USA",,,,,0.15,115.74%,-88.98%,,26792.99
"FSM","Fortuna Mining Corp","Basic Materials","Gold","Canada",2615.51,11.51,70.42%,7.55%,1.28,18.18%,77.89%,3.00,17894.34
"YEXT","Yext Inc","Technology","Software - Infrastructure","USA",1059.84,,64.07%,2.35%,2.30,3.24%,11.83%,1.50,1023.80
"SHIP","Seanergy Maritime Holdings Corp","Industrials","Marine Shipping","Greece",185.61,11.74,9.36%,2.38%,2.52,20.00%,-7.60%,1.00,128.10
"ECVT","Ecovyst Inc","Basic Materials","Specialty Chemicals","USA",1026.18,,103.78%,4.68%,3.88,0.22%,9.09%,1.50,1356.89
"IEP","Icahn Enterprises L P","Energy","Oil & Gas Refining & Marketing","USA",5402.36,,0.88%,419.62%,16.92,-3.42%,-30.17%,1.00,753.89
"ENGN","enGene Holdings Inc","Healthcare","Biotechnology","Canada",461.23,,39.15%,0.27%,0.21,148.90%,7.26%,1.33,270.49
"PLCE","Childrens Place Inc","Consumer Cyclical","Apparel Manufacturing","USA",201.73,,18.52%,41.92%,3.86,95.70%,-34.30%,3.00,708.73
"ARRY","Array Technologies Inc","Technology","Solar","USA",1411.39,,126.57%,25.38%,5.06,54.00%,49.03%,2.04,7535.25
"MGTX","MeiraGTx Holdings plc","Healthcare","Biotechnology","USA",746.56,,56.70%,6.24%,9.54,11.27%,37.89%,1.00,376.73
"KW","Kennedy-Wilson Holdings Inc","Real Estate","Real Estate Services","USA",1316.99,,83.82%,2.63%,3.57,17.03%,-15.11%,3.00,884.28
"RAIL","FreightCar America Inc","Industrials","Railroads","USA",185.35,3.91,40.69%,2.05%,1.91,4.08%,-33.49%,1.00,154.44
"INTR","Inter & Co Inc","Financial","Banks - Regional","Brazil",4278.06,21.83,25.17%,2.68%,2.65,18.95%,46.98%,1.50,2400.09
"MITK","Mitek Systems Inc","Technology","Software - Application","USA",447.34,29.74,77.80%,4.59%,5.83,-2.68%,5.38%,1.40,346.84
"ERIC","Telefonaktiebolaget L M Ericsson ADR","Technology","Communication Equipment","Sweden",30316.10,13.32,12.48%,0.98%,2.07,29.19%,19.64%,3.04,14489.72
