"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"UCL","Ucloudlink Group Inc ADR","Communication Services","Telecom Services","Hong Kong",62.95,11.87,0.83%,,0.21,-32.41%,105.01%,1.00,53.59
"HERZ","Herzfeld Credit Income Fund Inc","Financial","Asset Management","USA",41.19,32.59,53.32%,0.09%,0.26,6.88%,5.77%,1.00,47.88
"BHR","Braemar Hotels & Resorts Inc","Real Estate","REIT - Hotel & Motel","USA",188.97,,48.92%,1.66%,1.99,23.11%,-17.31%,3.00,474.80
"ERAS","Erasca Inc","Healthcare","Biotechnology","USA",822.76,,48.43%,10.08%,10.29,81.25%,6.23%,1.50,1589.40
"GANX","Gain Therapeutics Inc","Healthcare","Biotechnology","USA",108.23,,12.01%,2.62%,1.07,52.19%,77.41%,1.00,847.88
"ASRV","Ameriserv Financial Inc","Financial","Banks - Regional","USA",51.22,10.12,41.37%,0.64%,3.56,3.33%,6.53%,,22.40
"GOSS","Gossamer Bio Inc","Healthcare","Biotechnology","USA",731.35,,61.74%,13.48%,6.63,35.03%,338.80%,1.25,3760.60
"GRCE","Grace Therapeutics Inc","Healthcare","Biotechnology","USA",45.35,,26.23%,0.23%,0.29,-1.23%,1.58%,1.00,77.00
"CALC","CalciMedica Inc","Healthcare","Biotechnology","USA",46.83,,19.45%,0.88%,1.11,16.91%,-3.85%,1.00,50.28
"LPCN","Lipocine Inc","Healthcare","Biotechnology","USA",18.04,,9.53%,1.97%,2.57,4.50%,-31.14%,1.00,41.37
"SERA","Sera Prognostics Inc","Healthcare","Medical Devices","USA",129.29,,43.37%,1.81%,7.53,40.76%,-44.90%,1.67,63.41
"TCRT","Alaunos Therapeutics Inc","Healthcare","Biotechnology","USA",7.81,,2.92%,4.28%,0.16,97.74%,63.55%,3.00,514.44
"MRVI","Maravai LifeSciences Holdings Inc","Healthcare","Biotechnology","USA",898.81,,78.18%,12.35%,9.15,43.47%,-22.75%,2.09,1419.33
"AMBP","Ardagh Metal Packaging S.A","Consumer Cyclical","Packaging & Containers","Luxembourg",2238.39,,18.40%,4.40%,4.83,-0.66%,3.74%,2.88,1254.03
"NAT","Nordic American Tankers Ltd","Energy","Oil & Gas Midstream","Bermuda",799.46,59.18,43.02%,6.62%,5.29,23.79%,23.79%,1.80,2646.77
"RERE","ATRenew Inc ADR","Consumer Cyclical","Internet Retail","China",549.85,34.85,41.18%,,1.66,-8.48%,68.60%,1.00,1770.58
"APYX","Apyx Medical Corp","Healthcare","Medical Devices","USA",159.28,,41.15%,1.11%,3.33,99.28%,238.62%,1.50,108.90
"KORE","Kore Group Holdings Inc","Communication Services","Telecom Services","USA",75.42,,26.84%,1.34%,0.46,88.60%,118.27%,2.00,96.21
"NERV","Minerva Neurosciences Inc","Healthcare","Biotechnology","USA",30.28,,28.50%,7.60%,0.14,77.82%,96.81%,3.00,2913.82
"DTST","Data Storage Corp","Technology","Information Technology Services","USA",31.77,2.04,11.66%,2.01%,1.38,-6.32%,16.67%,1.00,58.17
"ANIX","Anixa Biosciences Inc","Healthcare","Biotechnology","USA",145.82,,16.58%,1.84%,3.13,44.77%,45.25%,1.00,183.27
"VTGN","Vistagen Therapeutics Inc","Healthcare","Biotechnology","USA",178.91,,44.96%,3.78%,2.56,42.90%,70.94%,1.00,530.42
"KRMD","KORU Medical Systems Inc","Healthcare","Medical Instruments & Supplies","USA",210.76,,56.14%,1.88%,8.57,3.88%,44.44%,1.40,96.13
"NBP","NovaBridge Biosciences. ADR","Healthcare","Biotechnology","USA",364.27,,36.30%,6.11%,2.72,-9.63%,355.45%,1.00,1518.52
"RENT","Rent the Runway Inc","Consumer Cyclical","Apparel Retail","USA",33.55,,14.07%,35.10%,3.40,-7.25%,-44.41%,3.00,155.85
"GTE","Gran Tierra Energy Inc","Energy","Oil & Gas E&P","Canada",165.75,,47.14%,3.74%,2.72,14.82%,-24.74%,2.20,434.87
"CURI","CuriosityStream Inc","Communication Services","Broadcasting","USA",274.30,,32.68%,5.04%,3.04,7.42%,203.75%,1.00,660.77
"PYXS","Pyxis Oncology Inc","Healthcare","Biotechnology","USA",300.74,,38.03%,9.08%,5.33,260.45%,18.09%,1.22,818.07
"ACRE","Ares Commercial Real Estate Corp","Real Estate","REIT - Mortgage","USA",268.53,,44.22%,3.43%,4.29,4.72%,-30.09%,3.43,412.84
"CTKB","Cytek BioSciences Inc","Healthcare","Medical Devices","USA",686.64,,62.80%,5.52%,5.84,29.40%,-10.95%,2.20,1095.92
"YDDL","One and one Green Technologies. Inc","Industrials","Waste Management","Philippines",293.64,,,1.02%,0.11,,,,778.43
"JRVR","James River Group Holdings Ltd","Financial","Insurance - Specialty","USA",260.63,,61.47%,2.95%,4.42,-5.18%,26.00%,1.80,244.41
"CIA","Citizens, Inc","Financial","Insurance - Life","USA",293.48,27.32,26.06%,9.44%,32.82,9.07%,25.21%,1.00,128.32
"GALT","Galectin Therapeutics Inc","Healthcare","Biotechnology","USA",380.96,,15.94%,15.28%,20.44,44.10%,119.64%,1.00,337.71
"QTRX","Quanterix Corp","Healthcare","Medical Devices","USA",281.67,,77.10%,9.24%,6.71,24.84%,-46.06%,3.00,560.30
"DWTX","Dogwood Therapeutics Inc","Healthcare","Biotechnology","USA",13.90,,1.70%,6.29%,0.14,22.46%,227.57%,1.00,731.64
"KVHI","KVH Industries, Inc","Communication Services","Telecom Services","USA",118.91,,31.97%,0.66%,1.40,12.71%,22.23%,1.00,55.02
"LFS","Leifras Co Ltd ADR","Communication Services","Entertainment","Japan",164.02,57.21,,,0.04,,,,3095.64
"OBE","Obsidian Energy Ltd","Energy","Oil & Gas E&P","Canada",428.90,,26.43%,9.10%,17.67,6.15%,12.90%,2.50,315.04
"EPRX","Eupraxia Pharmaceuticals Inc","Healthcare","Biotechnology","Canada",324.41,,32.14%,0.68%,2.32,21.33%,105.29%,1.00,114.34
"MGRT","Mega Fortune Co Ltd","Technology","Information Technology Services","Hong Kong",88.29,563.30,0.00%,0.36%,0.15,92.84%,,,93.39
"IMRX","Immuneering Corp","Healthcare","Biotechnology","USA",466.84,,41.88%,16.16%,3.85,47.85%,301.67%,1.00,2005.17
"CPAC","Cementos Pacasmayo S.A.A. ADR","Basic Materials","Building Materials","Peru",627.29,10.40,1.16%,0.04%,2.89,15.02%,17.09%,2.60,11.63
"TENX","Tenax Therapeutics Inc","Healthcare","Biotechnology","USA",46.82,,76.35%,16.08%,9.14,25.00%,55.28%,1.00,83.45
"DMAC","DiaMedica Therapeutics Inc","Healthcare","Biotechnology","USA",391.37,,24.91%,16.76%,10.74,23.00%,81.08%,1.00,383.67
"TTI","Tetra Technologies, Inc","Industrials","Conglomerates","USA",1015.81,8.26,79.71%,4.24%,2.33,69.91%,93.75%,1.00,2297.26
"TRT","Trio-Tech International","Technology","Semiconductor Equipment & Materials","USA",35.04,136.02,30.58%,0.91%,1.31,47.61%,17.89%,,18.60
"DSGN","Design Therapeutics Inc","Healthcare","Biotechnology","USA",468.81,,44.04%,5.91%,7.17,56.46%,42.88%,1.67,257.80
"AMCX","AMC Networks Inc","Communication Services","Entertainment","USA",359.96,,75.52%,15.38%,11.66,16.48%,-9.12%,3.38,410.63
"HSHP","Himalaya Shipping Ltd","Industrials","Marine Shipping","Bermuda",386.23,77.76,23.30%,1.94%,3.47,6.37%,14.13%,1.67,143.86
"OMER","Omeros Corporation","Healthcare","Biotechnology","USA",599.82,,46.47%,17.85%,3.60,92.27%,42.91%,1.80,3375.15
"PSNL","Personalis Inc","Healthcare","Diagnostics & Research","USA",770.38,,47.22%,13.21%,5.87,79.61%,141.64%,1.29,1194.63
"THH","TryHard Holdings Ltd","Industrials","Specialty Business Services","Japan",437.96,,0.22%,0.15%,0.08,,,,385.67
"TNGX","Tango Therapeutics Inc","Healthcare","Biotechnology","USA",1196.54,,72.60%,37.09%,10.08,28.84%,146.94%,1.22,2915.77
"CGEM","Cullinan Therapeutics Inc","Healthcare","Biotechnology","USA",526.96,,77.45%,16.76%,6.97,8.91%,-33.68%,1.00,933.97
"LXEO","Lexeo Therapeutics Inc","Healthcare","Biotechnology","USA",678.78,,70.61%,8.60%,4.64,89.80%,55.00%,1.10,1117.99
"VET","Vermilion Energy Inc","Energy","Oil & Gas E&P","Canada",1426.46,,48.74%,3.04%,4.02,22.43%,-9.13%,2.27,1146.46
"SHIP","Seanergy Maritime Holdings Corp","Industrials","Marine Shipping","Greece",199.17,12.96,11.10%,1.65%,1.64,20.78%,5.63%,1.00,139.17
"VSTM","Verastem Inc","Healthcare","Biotechnology","USA",648.73,,79.14%,29.42%,7.34,6.99%,154.32%,1.00,2401.35
"MTEX","Mannatech Inc","Consumer Defensive","Food Distribution","USA",18.53,,11.60%,1.98%,0.60,14.71%,26.30%,,31.19
"CHOW","ChowChow Cloud International Holdings Ltd","Technology","Software - Infrastructure","Hong Kong",344.51,226.67,0.04%,0.03%,0.01,,,,553.91
