"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"FIGS","Figs Inc","Consumer Cyclical","Apparel Manufacturing","USA",1600.57,97.99,88.57%,7.09%,5.02,35.89%,106.14%,2.90,2093.06
"AFRI","Forafric Global PLC","Consumer Defensive","Farm Products","United Kingdom",262.29,,1.99%,4.08%,26.80,12.59%,-5.80%,,8.30
"FSM","Fortuna Mining Corp","Basic Materials","Gold","Canada",2995.93,13.19,75.16%,7.24%,1.29,31.01%,96.38%,2.00,17105.44
"KW","Kennedy-Wilson Holdings Inc","Real Estate","Real Estate Services","USA",1351.46,,85.04%,3.86%,3.55,11.49%,-11.15%,3.00,964.47
"DUOT","Duos Technologies Group Inc","Technology","Software - Application","USA",200.07,,39.20%,7.38%,4.04,51.94%,113.97%,1.00,318.63
"NGL","NGL Energy Partners LP","Energy","Oil & Gas Midstream","USA",1238.36,,46.34%,3.87%,8.36,83.77%,121.85%,2.00,465.54
"ALGS","Aligos Therapeutics Inc","Healthcare","Biotechnology","USA",60.67,,43.09%,4.96%,2.78,-10.85%,-50.80%,1.00,83.94
"ORN","Orion Group Holdings Inc","Industrials","Engineering & Construction","USA",395.02,41.03,83.06%,5.16%,5.44,29.92%,15.79%,1.00,356.98
"PERI","Perion Network Ltd","Communication Services","Internet Content & Information","Israel",447.67,,51.08%,1.31%,1.92,6.88%,16.67%,2.00,295.48
"MFIN","Medallion Financial Corp","Financial","Credit Services","USA",232.09,5.84,31.94%,6.28%,21.75,-5.68%,4.29%,2.00,41.40
